valid_at,Zona Belvedere_pm2p5,Zona Ex Pesa_pm2p5,Via Ragazzi del 99_pm2p5,Chimica Casearia_pm2p5,Zona Belvedere_pm10,Zona Ex Pesa_pm10,Via Ragazzi del 99_pm10,Chimica Casearia_pm10
2021-10-10,14.908316360668742,12.375102425352669,11.605411805195939,137.2072639646834,19.11322610342146,15.865515929939317,14.878733083584535,175.906748672671
2021-10-11,24.383559316229217,17.469816484467536,16.60639129836663,691.479650447039,36.844802941399784,24.057063603248118,23.18632899072106,886.5123723679986
2021-10-12,89.71906289053965,14.096475721185403,13.319240993510178,753.5398435310061,148.50848230683184,18.072404770750516,17.075949991679714,970.6491499390739
2021-10-13,18.087024198523277,19.95539452903487,18.89413885599573,688.37428941057,27.771878579022484,28.181640297698124,26.924501834317873,882.5311402699615
2021-10-14,77.8407261888964,11.111800561130654,10.340050421841202,860.0527697114713,135.60406765384926,14.24589815529571,13.25647489979641,1102.6317560403477
2021-10-15,21.002876075770768,16.45098788887464,15.374753262264402,707.7733675023192,26.92676419970611,21.09101011394184,19.711222131108208,907.4017532081014
2021-10-16,57.709564616591635,23.934741442822546,20.428869867718902,830.5918393969833,96.88533695623669,30.685565952336596,26.19085880476782,1129.4473684658828
2021-10-17,80.21280416910867,21.028759123098272,19.439000796226164,658.5063351204561,103.913689567837,30.5590483930671,28.620717509862423,876.6617347453439
2021-10-18,85.75507945206061,28.95117754200034,25.24026576088124,806.5336614300886,135.3532821849881,37.11689428461582,32.359315078052866,1076.2824420370225
2021-10-19,85.43801341999087,44.09590990742096,38.15197023832479,1419.1333845314368,118.49858069158671,56.533217830026864,48.91278235682665,1819.4017750403034
2021-10-20,95.04395712351426,40.09893587898917,35.631534004024914,1009.0851640133942,167.43326559506644,53.02875604203861,46.70158912038255,1293.6989282223
2021-10-21,52.225633707063366,37.344155040993016,32.424690014208906,897.0957868403063,86.83098263427078,49.309959388517214,41.836205579373164,1150.1228036414184
2021-10-22,11.962996620708314,41.43058893295343,30.79657728658538,491.1597733198093,15.337175154754247,59.98704899213445,41.89007183165627,629.6920170766786
2021-10-23,130.59815750132938,36.14711867916142,27.33459858456612,468.74483710012146,226.52700369305043,51.83478597360561,37.87606307511933,600.95491935913
2021-10-24,36.28109107082142,9.787670510325668,9.768625116651418,431.15651858022886,60.690833622794585,12.548295526058547,12.523878354681303,552.7647674105498
2021-10-25,12.145331810289655,10.796934494866946,10.064187486916495,871.0199001294743,15.570938218320068,13.842223711367879,12.902804470405762,1116.6921796531722
2021-10-26,8.983348819318428,24.73001656350625,21.69484992923462,999.9090201919516,11.51711387092106,31.705149440392628,27.81391016568541,1281.9346412717327
2021-10-27,121.44625002748465,26.640202364467008,23.811393997779522,957.5921110267791,234.30389754244348,35.58305262752785,32.056618171146255,1227.6821936240756
2021-10-28,136.67555254380522,29.891392350963972,26.087363612284584,1133.9504028063936,247.12676116338102,38.5543075511519,33.71515793288135,1478.2229950840217
2021-10-29,5.2835887427298935,31.10055764215235,25.69804907946851,898.3114138671514,6.773831721448581,39.87250979763122,32.94621676854937,1151.6812998296812
2021-10-31,31.697089480784957,53.2934247997277,39.295081110827184,10.972948742120382,45.6863672797833,73.59808375879402,50.802797568485346,14.067883002718437
2021-11-01,1.0,29.671223897123756,23.55034512183019,2.440217307246959,1.282051282051282,40.73874820582274,30.433146042129202,3.128483727239691
2021-11-02,8.074417218159304,17.81749167718812,13.001428425916409,1.7780342135585814,10.968466849563715,27.212903919015965,19.579143466468164,3.6602752826042
2021-11-03,6.101195927069895,6.678429249591595,4.163216461684096,1.0,7.822046060346019,8.562088781527684,5.337457002159097,1.282051282051282
2021-11-04,75.04637765215878,6.293879493879327,6.043020765263655,2.327002025654677,96.21330468225484,9.801554264698794,9.396987385681204,5.0876528269007615
2021-11-05,10.699944945970378,9.71797860187634,7.928586115485425,1.8760126005951347,13.717878135859458,12.458946925482485,10.164853994212082,2.405144359737352
2021-11-06,6.563539666366445,8.181364306402743,7.968447627094298,5.194928312767917,8.414794444059543,10.488928597952235,10.21595849627474,6.660164503548612
2021-11-07,39.660110317110664,10.968282945380496,9.270192464386641,3.9424701505737385,65.60202867488462,14.061901212026276,11.884862133829026,5.054448910991972
2021-11-08,1.275823294244005,21.168314561924852,15.405562255173326,2.902923005476003,1.6356708900564165,27.138864822980576,19.7507208399658,3.7216961608666703
